ID,transaction_date,amount,purchase_index
2895,2013-11-09,17.29,2
2895,2014-02-04,18.19,3
2895,2014-03-17,12.19,4
2895,2014-03-25,22.91,5
2895,2014-06-09,17.7,6
2895,2014-06-10,24.32,7
2895,2014-06-22,21.41,8
2895,2014-07-18,24.34,9
10262,2013-05-10,4.52,1
10262,2013-09-10,3.96,2
10262,2013-11-13,3.96,3
10262,2014-01-06,6.96,4
10262,2014-03-06,4.14,5
10262,2014-04-26,4.34,6
10262,2014-07-01,7.11,7
7848,2013-06-13,17.7,1
7848,2013-07-18,31.44,2
7848,2013-09-08,26.78,3
7848,2013-09-29,29.34,4
7848,2013-10-16,14.97,5
7848,2013-11-24,22.99,6
7848,2014-01-26,21.91,7
7848,2014-02-16,23.25,8
7848,2014-03-22,17.78,9
7848,2014-06-24,24.31,10
7848,2014-09-18,27.53,11
7186,2014-05-26,3.7,1
7186,2014-07-29,7.8,2
7186,2014-07-30,5.06,3
7186,2014-08-23,9.44,4
5794,2014-03-17,25.41,1
5794,2014-04-19,29.12,2
5794,2014-05-04,40.69,3
5794,2014-05-23,34.33,4
5794,2014-05-24,19.48,5
5794,2014-05-26,44.11,6
5794,2014-06-01,24.27,7
5794,2014-06-03,20.43,8
5794,2014-06-03,20.81,9
5794,2014-06-11,23.8,10
5794,2014-06-14,24.58,11
5794,2014-07-11,37.6,12
5794,2014-07-30,29.13,13
5794,2014-08-09,34.08,14
5794,2014-10-04,21.15,15
1456,2013-04-01,32.45,1
1456,2013-04-22,46.04,2
1456,2013-04-26,41.53,3
1456,2013-05-15,51.3,4
1456,2013-05-16,58.27,5
1456,2013-06-21,35.55,6
1456,2013-09-24,56.79,7
1456,2013-10-09,55.07,8
1456,2013-10-16,44.14,9
1456,2013-11-18,40.23,10
1456,2013-12-09,41.58,11
1456,2013-12-15,33.87,12
1456,2013-12-16,28.83,13
1456,2013-12-29,32.55,14
1456,2014-01-02,39.66,15
1456,2014-01-19,39.28,16
1456,2014-03-10,48.76,17
1456,2014-03-19,35.91,18
1456,2014-04-07,40.75,19
1456,2014-04-19,35.63,20
1456,2014-05-24,43.61,21
1456,2014-06-04,50.0,22
1456,2014-07-04,47.39,23
1456,2014-09-10,30.81,24
4877,2014-03-04,11.52,1
4877,2014-06-11,8.24,2
4877,2014-07-09,9.92,3
4877,2014-10-03,11.32,4
425,2013-02-19,39.79,1
425,2013-03-03,32.39,2
425,2013-03-07,39.82,3
425,2013-04-02,27.8,4
425,2013-04-27,23.5,5
425,2013-05-07,22.69,6
425,2013-05-17,46.79,7
425,2013-07-14,20.67,8
425,2013-07-27,27.56,9
425,2013-09-02,43.08,10
425,2013-09-19,47.5,11
425,2013-09-20,34.93,12
425,2013-12-22,49.4,13
425,2013-12-30,21.19,14
425,2014-02-24,35.92,15
425,2014-05-25,39.71,16
425,2014-05-28,33.89,17
425,2014-06-06,41.77,18
425,2014-07-31,34.61,19
3007,2012-11-22,7.33,1
3007,2013-10-10,10.87,2
3007,2014-01-25,11.26,3
3007,2014-08-17,9.54,4
1031,2013-05-05,42.18,1
1031,2013-05-08,46.35,2
1031,2013-05-09,29.59,3
1031,2013-05-11,36.21,4
1031,2013-07-01,39.8,5
1031,2013-07-23,43.27,6
1031,2013-08-17,62.65,7
1031,2013-08-31,34.78,8
1031,2013-10-15,31.73,9
1031,2013-10-29,40.34,10
1031,2013-11-13,48.47,11
1031,2013-12-02,46.34,12
1031,2013-12-26,45.36,13
1031,2014-01-13,56.81,14
1031,2014-02-13,34.96,15
1031,2014-03-10,65.54,16
1031,2014-04-14,27.45,17
1031,2014-04-22,31.46,18
1031,2014-05-01,41.12,19
1031,2014-05-21,48.34,20
1031,2014-06-06,26.5,21
1031,2014-07-28,42.14,22
1031,2014-08-15,42.03,23
1031,2014-08-31,23.75,24
1031,2014-09-30,41.83,25
4297,2014-01-26,5.28,1
4297,2014-03-28,6.46,2
4297,2014-04-04,6.52,3
4297,2014-05-21,8.27,4
4297,2014-07-26,13.47,5
807,2014-02-15,17.78,1
807,2014-04-02,35.07,2
807,2014-04-17,25.66,3
807,2014-04-27,31.8,4
807,2014-05-17,22.33,5
807,2014-05-24,19.66,6
807,2014-06-16,19.31,7
807,2014-07-12,18.86,8
807,2014-07-21,16.64,9
807,2014-08-04,33.62,10
807,2014-08-31,17.28,11
9553,2013-01-09,3.58,1
9553,2013-04-07,3.74,2
9553,2014-07-03,2.68,3
4271,2012-10-19,32.43,1
4271,2012-11-03,27.82,2
4271,2013-02-03,24.03,3
4271,2013-03-10,32.1,4
4271,2013-05-09,24.72,5
4271,2013-06-16,18.94,6
4271,2013-06-17,18.77,7
4271,2013-08-08,19.61,8
4271,2013-09-09,36.21,9
4271,2013-09-15,20.07,10
4271,2014-07-17,20.29,11
4120,2013-12-17,25.72,1
4120,2014-01-14,26.02,2
4120,2014-02-21,26.1,3
4120,2014-02-28,22.77,4
4120,2014-04-09,19.33,5
4120,2014-05-07,27.4,6
4120,2014-05-12,26.8,7
4120,2014-06-06,28.39,8
4120,2014-06-10,24.62,9
4120,2014-07-10,12.44,10
4120,2014-08-05,36.43,11
2036,2013-06-11,27.91,1
2036,2013-07-16,28.86,2
2036,2013-07-30,23.44,3
2036,2013-09-18,25.8,4
2036,2013-09-28,22.38,5
2036,2013-11-22,28.73,6
2036,2014-02-04,49.19,7
2036,2014-05-02,28.59,8
2036,2014-05-16,22.65,9
2036,2014-06-07,22.26,10
2036,2014-06-14,30.16,11
2036,2014-06-28,25.64,12
2036,2014-06-30,24.22,13
2036,2014-09-06,26.18,14
115,2013-03-26,22.11,1
115,2013-05-02,30.61,2
115,2013-05-20,36.59,3
115,2013-05-28,23.28,4
115,2013-08-12,21.93,5
115,2013-10-30,16.09,6
115,2014-01-07,40.35,7
115,2014-02-09,24.89,8
115,2014-03-07,27.12,9
115,2014-03-07,37.85,10
115,2014-03-25,24.14,11
115,2014-04-01,31.33,12
115,2014-04-07,29.65,13
115,2014-10-05,20.06,14
4259,2013-09-24,4.09,1
4259,2013-12-10,4.01,2
4259,2014-07-17,1.9,3
8687,2013-05-06,18.31,1
8687,2013-06-27,26.89,2
8687,2013-06-28,32.77,3
8687,2013-09-05,21.87,4
8687,2013-09-17,26.77,5
8687,2013-10-26,34.42,6
8687,2013-10-28,45.14,7
8687,2014-02-01,27.53,8
8687,2014-03-09,32.23,9
8687,2014-03-09,25.44,10
8687,2014-03-24,27.04,11
8687,2014-05-12,17.57,12
8687,2014-08-12,25.02,13
2447,2012-10-17,13.69,1
2447,2013-01-17,8.03,2
2447,2013-12-18,10.61,3
2447,2014-03-28,15.94,4
2447,2014-07-26,8.72,5
10140,2013-09-28,128.44,1
10140,2013-10-31,102.19,2
10140,2013-11-01,99.96,3
10140,2013-12-18,98.04,4
10140,2014-02-09,118.02,5
10140,2014-04-21,58.0,6
10140,2014-05-10,94.09,7
10140,2014-05-12,75.19,8
10140,2014-05-29,105.07,9
10140,2014-06-07,138.79,10
10140,2014-06-19,154.69,11
10140,2014-06-20,113.67,12
10140,2014-06-29,162.87,13
10140,2014-07-25,119.33,14
10140,2014-08-13,72.69,15
10140,2014-09-08,85.95,16
9353,2014-01-06,57.0,1
9353,2014-01-20,74.55,2
9353,2014-02-23,56.97,3
9353,2014-04-03,66.99,4
9353,2014-04-07,69.82,5
9353,2014-05-12,63.06,6
9353,2014-05-19,81.67,7
9353,2014-05-24,44.43,8
9353,2014-06-06,61.91,9
9353,2014-06-09,60.97,10
9353,2014-06-10,77.93,11
9353,2014-06-25,105.82,12
9353,2014-06-28,72.81,13
9353,2014-08-05,63.06,14
3623,2014-06-11,5.2,1
3623,2014-08-10,6.01,2
3623,2014-08-10,3.57,3
3623,2014-08-10,6.99,4
3623,2014-08-10,7.83,5
3623,2014-08-10,6.4,6
3623,2014-08-11,4.99,7
738,2014-04-04,17.11,1
738,2014-05-18,27.31,2
738,2014-07-13,20.39,3
738,2014-07-23,14.11,4
738,2014-07-24,18.07,5
738,2014-07-29,18.8,6
738,2014-08-02,20.52,7
738,2014-08-31,20.69,8
7631,2013-10-06,44.25,1
7631,2013-11-22,28.86,2
7631,2013-11-28,40.18,3
7631,2013-11-29,45.96,4
7631,2013-12-08,34.92,5
7631,2014-01-02,31.24,6
7631,2014-01-23,30.01,7
7631,2014-02-01,37.58,8
7631,2014-02-13,26.88,9
7631,2014-03-02,35.73,10
7631,2014-03-10,35.9,11
7631,2014-03-26,34.26,12
7631,2014-04-20,46.46,13
7631,2014-06-03,35.21,14
7631,2014-06-07,46.08,15
7631,2014-06-22,47.69,16
7631,2014-06-23,33.08,17
7631,2014-06-25,29.79,18
7631,2014-07-20,32.67,19
7631,2014-07-23,35.85,20
7631,2014-07-25,63.56,21
7631,2014-09-01,50.86,22
4789,2013-09-17,107.16,1
4789,2013-10-06,105.22,2
4789,2013-10-29,145.22,3
4789,2013-11-19,155.3,4
4789,2013-12-09,75.79,5
4789,2013-12-14,102.8,6
4789,2013-12-16,69.81,7
4789,2014-01-06,123.9,8
4789,2014-01-08,73.69,9
4789,2014-01-13,82.01,10
4789,2014-01-29,55.17,11
4789,2014-02-12,103.3,12
4789,2014-02-25,72.09,13
4789,2014-04-05,117.57,14
4789,2014-04-25,80.94,15
4789,2014-05-25,90.02,16
4789,2014-07-02,84.02,17
773,2013-06-30,27.11,1
773,2013-08-01,26.91,2
773,2013-08-21,38.12,3
773,2013-09-20,23.55,4
773,2013-10-03,54.13,5
773,2013-10-15,25.39,6
773,2013-11-17,31.75,7
773,2013-12-27,29.73,8
773,2014-01-31,18.06,9
773,2014-02-10,32.97,10
773,2014-02-21,30.75,11
773,2014-03-25,35.8,12
773,2014-04-07,23.79,13
773,2014-05-06,21.39,14
773,2014-06-01,45.7,15
773,2014-08-02,31.85,16
10602,2013-02-14,20.92,1
10602,2013-04-26,15.95,2
10602,2013-05-16,26.67,3
10602,2013-08-02,15.6,4
10602,2014-02-28,14.64,5
10602,2014-03-31,11.42,6
10602,2014-09-05,14.79,7
1446,2014-04-05,48.32,1
1446,2014-04-29,42.56,2
1446,2014-05-15,30.86,3
1446,2014-05-25,29.87,4
1446,2014-05-30,53.87,5
1446,2014-06-13,35.13,6
1446,2014-06-15,38.28,7
1446,2014-07-06,43.16,8
1446,2014-07-10,35.71,9
1446,2014-07-13,50.44,10
1446,2014-07-15,54.5,11
1446,2014-07-23,36.59,12
1446,2014-07-25,33.85,13
1446,2014-07-30,42.89,14
1446,2014-08-04,62.54,15
1446,2014-08-06,30.04,16
1446,2014-08-11,45.66,17
1446,2014-08-14,59.96,18
1446,2014-08-21,39.69,19
1446,2014-08-25,53.1,20
1446,2014-09-03,39.01,21
1446,2014-09-03,50.77,22
1446,2014-09-06,39.83,23
1446,2014-09-09,37.68,24
1446,2014-09-16,36.82,25
1446,2014-09-17,26.91,26
1446,2014-09-23,59.96,27
3270,2013-01-17,18.6,1
3270,2013-08-19,16.99,2
3270,2013-10-20,16.73,3
3270,2013-11-10,19.16,4
3270,2013-11-11,15.26,5
3270,2014-01-08,18.08,6
3270,2014-07-01,16.18,7
8443,2014-02-10,5.71,1
8443,2014-04-21,7.87,2
8443,2014-05-01,7.58,3
8443,2014-06-16,10.44,4
8443,2014-07-12,7.17,5
8443,2014-09-19,7.23,6
9653,2012-10-16,11.38,1
9653,2013-03-05,10.49,2
9653,2014-01-02,10.67,3
9653,2014-04-09,6.87,4
9653,2014-09-19,7.59,5
8916,2013-07-23,3.65,1
8916,2013-11-07,7.31,2
8916,2014-07-19,4.04,3
8017,2014-06-19,11.15,1
8017,2014-07-13,12.37,2
8017,2014-07-13,12.7,3
8017,2014-07-13,7.37,4
8017,2014-07-14,8.41,5
4597,2013-07-02,115.15,1
4597,2013-08-08,87.85,2
4597,2013-08-21,95.73,3
4597,2013-08-25,97.13,4
4597,2013-09-16,80.54,5
4597,2013-09-24,141.59,6
4597,2013-09-29,128.29,7
4597,2014-02-05,111.53,8
4597,2014-02-28,63.97,9
4597,2014-03-17,126.94,10
4597,2014-04-10,81.99,11
4597,2014-05-23,90.78,12
4597,2014-05-27,121.78,13
4597,2014-06-09,123.45,14
4597,2014-06-23,119.12,15
4597,2014-06-23,77.29,16
4597,2014-07-10,121.45,17
4597,2014-07-30,104.41,18
7023,2012-11-26,22.89,1
7023,2013-01-18,15.99,2
7023,2013-05-17,26.35,3
7023,2013-07-21,29.75,4
7023,2013-08-01,32.18,5
7023,2013-09-01,18.75,6
7023,2013-09-27,15.16,7
7023,2013-10-15,20.4,8
7023,2013-11-19,26.32,9
7023,2013-12-19,18.68,10
7023,2014-07-10,24.54,11
8086,2013-12-11,9.77,1
8086,2014-05-07,8.84,2
8086,2014-06-15,10.31,3
8086,2014-08-05,12.26,4
8086,2014-09-01,8.81,5
8825,2013-04-01,34.78,1
8825,2013-04-06,32.53,2
8825,2013-05-02,30.26,3
8825,2013-06-20,34.08,4
8825,2013-07-01,33.18,5
8825,2013-07-14,23.43,6
8825,2013-09-17,41.7,7
8825,2013-09-24,27.78,8
8825,2013-10-22,30.48,9
8825,2014-01-02,37.63,10
8825,2014-02-10,46.66,11
8825,2014-04-11,32.85,12
8825,2014-04-27,29.15,13
8825,2014-05-06,22.18,14
8825,2014-06-14,23.77,15
8825,2014-08-20,25.56,16
2930,2013-12-16,57.32,1
2930,2013-12-19,55.45,2
2930,2014-01-02,59.18,3
2930,2014-02-13,72.7,4
2930,2014-02-18,61.22,5
2930,2014-02-21,70.89,6
2930,2014-04-07,82.27,7
2930,2014-04-09,58.17,8
2930,2014-04-13,75.53,9
2930,2014-04-16,72.53,10
2930,2014-04-26,96.85,11
2930,2014-05-21,58.57,12
2930,2014-05-28,88.02,13
2930,2014-05-29,62.01,14
2930,2014-06-15,79.98,15
2930,2014-06-29,79.76,16
2930,2014-07-13,52.38,17
2930,2014-09-28,50.19,18
1928,2013-02-09,17.93,1
1928,2013-06-14,9.08,2
1928,2013-08-19,13.97,3
1928,2013-08-25,11.78,4
1928,2014-07-24,10.23,5
7108,2012-11-03,33.2,1
7108,2012-12-28,13.37,2
7108,2013-02-15,39.35,3
7108,2013-04-18,21.34,4
7108,2013-05-16,35.54,5
7108,2013-05-26,16.25,6
7108,2013-06-04,32.39,7
7108,2013-06-28,26.17,8
7108,2013-08-19,20.68,9
7108,2013-12-24,18.82,10
7108,2013-12-25,25.23,11
7108,2014-08-12,14.66,12
10925,2014-01-14,27.34,1
10925,2014-01-24,35.44,2
10925,2014-01-26,33.5,3
10925,2014-02-25,41.07,4
10925,2014-03-04,35.52,5
10925,2014-03-26,26.0,6
10925,2014-03-28,22.11,7
10925,2014-03-29,26.3,8
10925,2014-04-01,36.74,9
10925,2014-04-02,34.37,10
10925,2014-04-05,37.13,11
10925,2014-04-07,24.59,12
10925,2014-04-25,33.6,13
10925,2014-04-30,49.54,14
10925,2014-05-01,35.56,15
10925,2014-05-06,44.39,16
10925,2014-05-12,24.64,17
10925,2014-06-02,32.76,18
10925,2014-06-07,41.36,19
10925,2014-06-08,36.04,20
10925,2014-06-10,32.73,21
10925,2014-06-13,41.59,22
10925,2014-06-16,26.28,23
10925,2014-07-04,49.38,24
9960,2014-04-30,2.96,1
9960,2014-06-30,4.15,2
9960,2014-08-14,4.89,3
9224,2012-12-12,43.24,1
9224,2013-01-24,25.25,2
9224,2013-01-26,48.4,3
9224,2013-01-30,53.8,4
9224,2013-02-05,42.18,5
9224,2013-03-11,37.89,6
9224,2013-03-15,46.31,7
9224,2013-05-03,28.69,8
9224,2013-08-14,29.7,9
9224,2013-08-19,34.02,10
9224,2013-08-21,62.22,11
9224,2013-10-19,36.59,12
9224,2013-11-11,32.1,13
9224,2013-11-12,31.0,14
9224,2013-11-24,60.72,15
9224,2013-12-07,34.98,16
9224,2014-02-12,41.7,17
9224,2014-02-17,34.44,18
9224,2014-03-23,67.13,19
9224,2014-03-25,29.0,20
9224,2014-04-03,24.95,21
9224,2014-06-10,28.81,22
9224,2014-07-16,23.87,23
5519,2013-08-07,47.75,1
5519,2013-08-24,38.14,2
5519,2013-09-10,22.25,3
5519,2013-09-16,45.35,4
5519,2013-10-20,45.72,5
5519,2013-11-17,29.43,6
5519,2013-12-26,38.46,7
5519,2014-01-03,63.29,8
5519,2014-01-04,24.19,9
5519,2014-02-04,29.76,10
5519,2014-02-10,43.24,11
5519,2014-04-01,24.23,12
5519,2014-04-02,31.16,13
5519,2014-05-19,38.2,14
5519,2014-05-21,30.27,15
5519,2014-07-18,23.93,16
5519,2014-07-24,35.89,17
5519,2014-08-19,22.83,18
5519,2014-09-27,27.93,19
5046,2014-01-23,53.17,1
5046,2014-02-04,79.32,2
5046,2014-02-19,56.75,3
5046,2014-03-17,85.34,4
5046,2014-03-18,72.68,5
5046,2014-03-27,48.42,6
5046,2014-04-27,62.51,7
5046,2014-04-28,52.86,8
5046,2014-05-03,65.24,9
5046,2014-05-11,48.46,10
5046,2014-05-11,62.58,11
5046,2014-05-16,97.35,12
5046,2014-05-17,42.52,13
5046,2014-05-21,84.72,14
5046,2014-05-22,66.81,15
5046,2014-06-02,85.43,16
5046,2014-06-03,65.03,17
5046,2014-06-05,82.3,18
5046,2014-06-10,93.55,19
5046,2014-06-16,68.17,20
5046,2014-06-17,66.19,21
5046,2014-06-19,63.26,22
5046,2014-06-30,74.33,23
7037,2013-08-11,25.64,1
7037,2013-08-28,23.51,2
7037,2013-10-09,31.86,3
7037,2013-11-02,22.4,4
7037,2013-11-06,27.31,5
7037,2013-11-08,23.9,6
7037,2013-12-16,28.21,7
7037,2013-12-19,35.52,8
7037,2014-02-10,24.25,9
7037,2014-02-20,26.19,10
7037,2014-04-05,24.61,11
7037,2014-04-16,36.81,12
7037,2014-04-28,28.31,13
7037,2014-08-16,39.48,14
905,2013-10-22,9.24,1
905,2013-12-25,7.65,2
905,2014-03-14,7.1,3
905,2014-03-28,11.13,4
905,2014-05-30,7.4,5
905,2014-06-26,9.0,6
905,2014-08-28,6.48,7
8624,2013-02-06,35.7,1
8624,2013-03-11,36.47,2
8624,2013-04-06,39.41,3
8624,2013-05-05,59.48,4
8624,2013-07-15,54.79,5
8624,2013-07-23,44.99,6
8624,2013-08-04,52.56,7
8624,2013-10-14,66.92,8
8624,2013-10-30,50.41,9
8624,2013-12-18,51.65,10
8624,2014-01-09,49.07,11
8624,2014-02-05,37.46,12
8624,2014-04-11,57.45,13
8624,2014-04-17,61.27,14
8624,2014-04-20,70.63,15
8624,2014-05-09,68.94,16
8624,2014-08-05,33.81,17
8945,2013-08-16,24.84,1
8945,2013-09-19,17.73,2
8945,2013-11-10,30.61,3
8945,2014-03-11,21.12,4
8945,2014-03-20,19.11,5
8945,2014-06-09,17.55,6
8945,2014-07-24,20.47,7
8945,2014-08-06,15.41,8
8945,2014-08-20,16.15,9
6445,2013-07-14,47.62,1
6445,2013-08-01,39.84,2
6445,2013-09-11,60.03,3
6445,2013-10-19,50.88,4
6445,2013-10-31,75.74,5
6445,2013-12-29,69.46,6
6445,2014-01-10,59.41,7
6445,2014-03-05,55.11,8
6445,2014-04-30,36.41,9
6445,2014-05-18,66.47,10
6445,2014-05-19,43.61,11
6445,2014-06-05,58.42,12
6445,2014-06-20,67.35,13
6445,2014-07-08,45.1,14
6445,2014-07-24,42.55,15
2727,2013-12-04,17.87,1
2727,2014-01-12,33.33,2
2727,2014-03-16,22.6,3
2727,2014-04-10,28.35,4
2727,2014-04-30,23.64,5
2727,2014-05-24,28.42,6
2727,2014-05-27,28.91,7
2727,2014-06-08,28.58,8
2727,2014-06-29,29.42,9
2727,2014-07-01,23.66,10
2727,2014-09-04,23.3,11
2727,2014-09-16,24.93,12
6404,2013-03-24,27.54,1
6404,2013-05-09,31.47,2
6404,2013-06-24,14.91,3
6404,2013-06-24,29.52,4
6404,2013-08-11,19.05,5
6404,2013-09-02,21.57,6
6404,2013-09-16,17.68,7
6404,2014-01-08,15.84,8
6404,2014-02-03,31.61,9
6404,2014-02-10,15.58,10
6404,2014-09-25,29.24,11
11074,2014-04-09,92.69,1
11074,2014-05-30,75.74,2
11074,2014-05-31,66.51,3
11074,2014-06-08,88.89,4
11074,2014-06-11,64.46,5
11074,2014-06-17,72.7,6
11074,2014-06-17,51.36,7
11074,2014-06-18,51.41,8
11074,2014-06-19,64.2,9
11074,2014-06-23,70.79,10
11074,2014-06-24,64.94,11
11074,2014-06-25,78.67,12
11074,2014-06-27,95.49,13
11074,2014-06-27,53.58,14
11074,2014-06-28,50.56,15
11074,2014-06-29,64.57,16
11074,2014-07-03,75.43,17
10150,2013-11-21,61.79,1
10150,2013-12-11,69.08,2
10150,2013-12-20,93.71,3
10150,2014-01-13,81.92,4
10150,2014-01-28,75.12,5
10150,2014-02-08,52.15,6
10150,2014-02-10,92.75,7
10150,2014-03-24,74.09,8
10150,2014-03-29,48.42,9
10150,2014-03-31,103.93,10
10150,2014-04-06,92.81,11
10150,2014-04-27,74.7,12
10150,2014-05-24,89.88,13
10150,2014-07-02,97.3,14
10150,2014-08-01,84.88,15
10150,2014-08-04,81.46,16
10150,2014-08-11,59.9,17
10150,2014-09-25,78.11,18
1968,2013-12-02,6.83,1
1968,2014-02-19,6.97,2
1968,2014-08-29,7.2,3
6534,2014-01-04,12.47,1
6534,2014-03-28,9.53,2
6534,2014-06-10,12.35,3
6534,2014-06-18,11.29,4
6534,2014-07-03,17.37,5
9485,2014-03-10,25.22,1
9485,2014-04-01,15.93,2
9485,2014-05-18,31.26,3
9485,2014-06-09,24.45,4
9485,2014-07-20,16.88,5
9485,2014-07-26,15.75,6
9485,2014-08-13,17.79,7
9485,2014-08-19,18.78,8
9485,2014-09-12,20.94,9
7053,2013-06-29,44.95,1
7053,2013-07-26,59.71,2
7053,2013-08-10,90.79,3
7053,2013-08-11,86.96,4
7053,2013-09-22,61.81,5
7053,2013-10-03,93.97,6
7053,2013-10-28,103.4,7
7053,2013-11-11,41.14,8
7053,2013-11-19,56.8,9
7053,2013-11-25,75.04,10
7053,2013-11-28,53.84,11
7053,2013-12-04,59.19,12
7053,2013-12-19,69.43,13
7053,2013-12-25,69.65,14
7053,2014-01-01,46.7,15
7053,2014-01-19,68.74,16
7053,2014-02-14,73.05,17
7053,2014-05-07,53.18,18
7053,2014-06-21,49.34,19
7053,2014-06-26,95.66,20
7053,2014-07-22,71.65,21
4654,2013-11-07,72.23,1
4654,2013-11-26,81.96,2
4654,2013-12-03,60.09,3
4654,2013-12-08,81.56,4
4654,2014-01-21,61.97,5
4654,2014-02-06,62.12,6
4654,2014-02-23,85.76,7
4654,2014-02-28,71.44,8
4654,2014-03-17,54.9,9
4654,2014-03-19,67.51,10
4654,2014-03-28,49.21,11
4654,2014-05-08,72.23,12
4654,2014-05-18,54.42,13
4654,2014-06-06,63.02,14
4654,2014-06-12,83.43,15
4654,2014-06-26,88.43,16
4654,2014-07-10,59.0,17
4654,2014-08-26,59.72,18
1048,2013-07-14,29.64,1
1048,2013-09-04,17.65,2
1048,2013-09-21,16.14,3
1048,2013-10-22,17.02,4
1048,2014-01-23,17.99,5
1048,2014-06-17,17.15,6
1048,2014-08-27,22.98,7
1048,2014-09-24,11.42,8
10619,2012-12-03,125.27,1
10619,2013-01-11,126.18,2
10619,2013-01-21,128.13,3
10619,2013-03-29,116.37,4
10619,2013-05-17,142.79,5
10619,2013-05-29,96.22,6
10619,2013-07-18,83.66,7
10619,2013-09-05,100.16,8
10619,2013-09-07,109.73,9
10619,2013-11-11,109.47,10
10619,2013-11-15,120.82,11
10619,2013-11-23,98.97,12
10619,2014-03-06,153.42,13
10619,2014-03-30,143.55,14
10619,2014-04-02,94.23,15
10619,2014-04-23,117.98,16
10619,2014-09-06,99.03,17
9308,2013-05-11,65.04,1
9308,2013-05-23,84.86,2
9308,2013-06-20,69.22,3
9308,2013-08-03,79.48,4
9308,2013-09-13,69.47,5
9308,2013-10-07,58.13,6
9308,2013-10-21,50.85,7
9308,2013-11-15,106.94,8
9308,2013-11-22,54.12,9
9308,2013-12-11,52.24,10
9308,2013-12-18,88.67,11
9308,2013-12-21,88.77,12
9308,2014-08-15,55.2,13
10505,2013-12-26,90.17,1
10505,2014-02-03,59.23,2
10505,2014-02-06,86.35,3
10505,2014-03-02,44.28,4
10505,2014-03-11,40.36,5
10505,2014-03-16,74.82,6
10505,2014-03-19,67.86,7
10505,2014-03-19,66.19,8
10505,2014-03-29,70.38,9
10505,2014-04-14,76.03,10
10505,2014-04-22,60.94,11
10505,2014-05-08,52.5,12
10505,2014-05-27,106.58,13
10505,2014-07-11,77.31,14
2625,2013-11-17,19.83,1
2625,2013-12-24,25.76,2
2625,2014-03-05,49.82,3
2625,2014-03-07,16.99,4
2625,2014-04-23,30.49,5
2625,2014-05-21,18.11,6
2625,2014-06-28,36.92,7
2625,2014-07-06,18.31,8
2625,2014-07-08,25.96,9
2625,2014-07-31,23.09,10
2625,2014-08-04,20.37,11
2625,2014-09-05,17.36,12
4637,2013-05-18,71.16,1
4637,2013-05-27,88.17,2
4637,2013-06-12,84.81,3
4637,2013-06-21,62.58,4
4637,2013-07-08,73.55,5
4637,2013-08-05,61.22,6
4637,2013-08-11,80.07,7
4637,2013-08-17,62.05,8
4637,2013-08-29,88.1,9
4637,2013-09-10,55.38,10
4637,2013-09-25,89.14,11
4637,2013-10-07,56.7,12
4637,2013-11-04,42.46,13
4637,2013-11-08,74.13,14
4637,2013-11-30,65.67,15
4637,2014-01-08,73.61,16
4637,2014-02-04,88.21,17
4637,2014-02-21,53.66,18
4637,2014-04-02,49.92,19
4637,2014-04-19,54.51,20
4637,2014-05-05,89.06,21
4637,2014-05-11,44.07,22
4637,2014-06-18,69.72,23
4637,2014-07-24,56.03,24
9972,2014-04-13,9.06,1
9972,2014-08-11,8.34,2
9972,2014-08-13,12.64,3
9972,2014-09-10,9.96,4
4483,2013-04-17,64.07,1
4483,2013-05-16,76.69,2
4483,2013-05-19,69.03,3
4483,2013-06-06,49.89,4
4483,2013-06-24,36.74,5
4483,2013-06-30,51.61,6
4483,2013-07-06,58.58,7
4483,2013-07-21,56.36,8
4483,2013-09-20,54.59,9
4483,2013-11-15,95.64,10
4483,2013-11-24,50.68,11
4483,2013-12-15,45.64,12
4483,2014-01-08,51.19,13
4483,2014-02-22,62.76,14
4483,2014-05-16,58.66,15
4483,2014-05-26,49.45,16
4483,2014-06-18,58.67,17
4483,2014-07-30,55.75,18
4487,2013-01-24,11.2,1
4487,2013-06-20,9.71,2
4487,2013-08-17,11.73,3
4487,2013-12-13,10.64,4
4487,2014-03-11,10.41,5
4487,2014-07-30,15.31,6
4988,2014-05-04,10.64,1
4988,2014-07-14,6.72,2
4988,2014-07-20,9.88,3
4988,2014-07-24,6.61,4
4988,2014-07-27,8.55,5
4988,2014-08-08,7.6,6
8931,2014-05-18,78.38,1
8931,2014-06-06,79.23,2
8931,2014-06-08,77.77,3
8931,2014-06-09,75.14,4
8931,2014-06-15,126.71,5
8931,2014-07-14,45.75,6
8931,2014-07-14,54.26,7
8931,2014-07-14,87.44,8
8931,2014-07-14,61.97,9
8931,2014-07-14,80.6,10
8931,2014-07-14,37.12,11
8931,2014-07-14,58.78,12
8931,2014-07-14,66.3,13
8931,2014-07-14,54.93,14
8931,2014-07-14,42.5,15
8931,2014-07-14,65.16,16
8931,2014-07-14,55.09,17
8931,2014-07-14,70.42,18
8931,2014-07-14,85.35,19
8931,2014-07-14,64.39,20
8931,2014-07-14,90.64,21
8931,2014-07-14,39.86,22
8931,2014-07-14,90.74,23
8931,2014-07-14,60.41,24
8931,2014-07-15,79.06,25
5871,2012-10-05,18.52,1
5871,2013-02-26,30.38,2
5871,2013-03-27,24.46,3
5871,2013-05-17,16.37,4
5871,2013-06-08,31.27,5
5871,2013-07-03,26.12,6
5871,2013-09-13,35.33,7
