ID,Education,Marital_Status,Income,Kidhome,Teenhome,Join_date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_years,has_imputed_age,Age,Age_category,Minorhome,Adulthome,HouseholdSize,has_imputed_income,TotalSpend,NumAccepted,NumPurchases,MonthsSinceJoiningCapped,DaysSinceJoin,PercentGold,PercentDealPurchases,SpendPerPurchase,SpendPerMonth,PurchasesPerMonth,SpendPercIncomeMonth,Frequency,Monetary,R,F,M,FM_minus_2,RFM_score,RFplusM_score,Segment
2445,PhD,Together,28440.0,1,0,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,22,0,40,35-44,1,2,3,0,63,0,5,14.95890410958904,455,0.0,0.2,12.6,4.211538461538462,0.3342490842490843,0.0017770204479065,5,63,1,1,2,1,112,11,Low-priority churn
6059,PhD,Together,64504.0,1,2,2013-03-04,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,22,0,61,55-64,3,2,5,0,1206,0,18,19.06849315068493,580,0.0895522388059701,0.3888888888888889,67.0,63.24568965517242,0.9439655172413794,0.0117659102669922,18,1206,1,4,5,7,145,17,Critical retention
4550,Master,Together,33564.0,0,1,2014-06-24,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,18,0,48,45-54,1,2,3,0,64,0,5,3.3863013698630136,103,0.109375,0.2,12.8,18.89967637540453,1.476537216828479,0.0067571241957113,5,64,2,1,2,1,212,21,Standard base
4240,Graduation,Married,17345.0,1,0,2012-11-03,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,16,0,36,35-44,1,2,3,0,46,0,5,23.046575342465754,701,0.2608695652173913,0.4,9.2,1.9959581550166428,0.2169519733713742,0.0013808877405707,5,46,1,1,2,1,112,11,Low-priority churn
8911,PhD,Married,56320.0,0,1,2013-04-08,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,22,0,47,45-54,1,2,3,0,619,0,18,17.91780821917808,545,0.1340872374798061,0.1666666666666666,34.388888888888886,34.546636085626915,1.0045871559633028,0.0073607889386989,18,619,3,4,4,6,344,36,Champions
3706,Graduation,Single,28647.0,1,0,2013-08-21,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,16,0,36,35-44,1,1,2,0,68,1,6,13.47945205479452,410,0.3823529411764705,0.1666666666666666,11.333333333333334,5.044715447154472,0.4451219512195122,0.0021131910973523,6,68,2,2,2,2,222,22,Standard base
3628,Basic,Single,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,12,0,27,25-34,1,1,2,0,54,0,5,20.186301369863013,614,0.4814814814814814,0.4,10.8,2.675081433224756,0.2476927252985885,0.0021346573479649,5,54,1,1,2,1,112,11,Low-priority churn
10175,PhD,Divorced,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,22,0,56,55-64,1,1,2,0,20,0,4,14.136986301369864,430,0.1,0.25,5.0,1.4147286821705427,0.2829457364341085,0.0005276705369734,4,20,3,1,1,0,311,30,Recents
8985,2n Cycle,Together,68316.0,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,18,0,50,45-54,1,2,3,0,1178,0,27,23.013698630136982,700,0.0280135823429541,0.1851851851851851,43.629629629629626,51.18690476190476,1.1732142857142858,0.0089912005554022,27,1178,2,5,5,8,255,28,High value at risk
5204,Graduation,Together,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,16,0,43,35-44,0,2,2,0,1433,1,21,15.221917808219178,463,0.0195394277739009,0.0476190476190476,68.23809523809524,94.14056875449964,1.3795896328293735,0.0151558510431457,21,1433,3,5,5,8,355,38,Champions
9220,Graduation,Single,91700.0,0,0,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,16,0,43,35-44,0,1,1,0,1949,0,19,20.58082191780822,626,0.0097485890200102,0.0526315789473684,102.57894736842104,94.6998136315229,0.9231895633652822,0.0123925601262625,19,1949,2,4,5,7,245,27,High value at risk
9888,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,16,0,45,45-54,0,2,2,0,1051,0,15,3.3534246575342466,102,0.0380589914367269,0.0666666666666666,70.06666666666666,313.4109477124183,4.473039215686274,0.0547482549319312,15,1051,3,3,4,5,334,35,High-potential growth
5263,2n Cycle,Married,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,18,0,37,35-44,1,2,3,0,39,0,4,20.416438356164385,621,0.4102564102564102,0.25,9.75,1.9102254428341383,0.1959205582393988,0.0007381087491631,4,39,1,1,1,0,111,10,Low-priority churn
9503,Graduation,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,16,0,34,25-34,0,1,1,0,269,0,11,24.0,767,0.1635687732342007,0.1818181818181818,24.454545454545453,11.208333333333334,0.4583333333333333,0.004791421751986,11,269,2,3,3,4,233,24,Standard base
10613,PhD,Together,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,22,0,56,55-64,2,2,4,0,47,0,7,7.265753424657534,221,0.3191489361702128,0.5714285714285714,6.714285714285714,6.468702865761689,0.96342383107089,0.0020791887927663,7,47,2,2,2,2,222,22,Standard base
67,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,18,0,42,35-44,2,1,3,0,84,0,6,12.55890410958904,382,0.0952380952380952,0.5,14.0,6.688481675392671,0.4777486910994765,0.0017289227345219,6,84,3,2,2,2,322,32,Recents
6019,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,22,0,43,35-44,1,2,3,0,65,1,5,6.213698630136986,189,0.1076923076923077,0.2,13.0,10.460758377425044,0.8046737213403881,0.0033811641579782,5,65,3,1,2,1,312,31,Recents
5863,Graduation,Married,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,16,0,61,55-64,1,2,3,0,532,0,17,16.241095890410957,494,0.231203007518797,0.2352941176470588,31.294117647058822,32.75641025641026,1.046727395411606,0.0082400881092787,17,532,1,4,3,5,143,15,Low-priority churn
3717,Graduation,Married,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,16,0,55,55-64,1,2,3,0,486,1,16,5.424657534246575,165,0.448559670781893,0.125,30.375,89.5909090909091,2.94949494949495,0.0175725875954708,16,486,1,4,3,5,143,15,Low-priority churn
6730,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,16,0,60,55-64,2,2,4,0,49,0,5,23.046575342465754,701,0.1020408163265306,0.6,9.8,2.1261293390394678,0.2169519733713742,0.0006542271928938,5,49,1,1,2,1,112,11,Low-priority churn
4998,Graduation,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,16,0,52,45-54,0,2,2,0,833,1,13,4.438356164383562,135,0.2400960384153661,0.0769230769230769,64.07692307692308,187.6820987654321,2.9290123456790123,0.0296024655983121,13,833,1,3,4,5,134,15,Critical retention
6287,Graduation,Together,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,16,0,28,25-34,1,2,3,0,30,0,4,14.202739726027398,432,0.2,0.25,7.5,2.1122685185185186,0.2816358024691358,0.0007298785482095,4,30,3,1,1,0,311,30,Recents
5985,Master,Single,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,18,0,49,45-54,1,1,2,0,119,0,7,23.73698630136986,722,0.0252100840336134,0.4285714285714285,17.0,5.0132733148661135,0.2948984302862419,0.0018137747159428,7,119,3,2,2,2,322,32,Recents
4754,Master,Married,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,18,0,48,45-54,1,2,3,0,93,0,6,12.32876712328767,375,0.3118279569892473,0.1666666666666666,15.5,7.543333333333334,0.4866666666666667,0.0026952508560369,6,93,1,2,2,2,122,12,Low-priority churn
4002,PhD,Married,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,22,0,54,45-54,1,2,3,0,1113,0,26,11.736986301369862,357,0.008984725965858,0.0384615384615384,42.80769230769231,94.82843137254902,2.215219421101774,0.0147713589115696,26,1113,3,5,5,8,355,38,Champions
966,Graduation,Married,44529.0,0,1,2013-07-05,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,16,0,48,45-54,1,2,3,0,665,1,19,15.024657534246575,457,0.0390977443609022,0.3157894736842105,35.0,44.26057622173596,1.2645878920495988,0.0119276632006295,19,665,1,4,4,6,144,16,Critical retention
9725,PhD,Together,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,22,0,48,45-54,2,2,4,0,11,1,3,4.0109589041095886,122,0.0909090909090909,0.3333333333333333,3.6666666666666665,2.7424863387978147,0.7479508196721313,0.0011441328071747,3,11,3,1,1,0,311,30,Recents
4475,PhD,Married,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,22,0,65,65-74,0,2,2,0,2262,0,24,19.594520547945205,596,0.0786914235190097,0.0416666666666666,94.25,115.44043624161074,1.2248322147651007,0.0200481234608719,24,2262,1,5,5,8,155,18,Critical retention
5740,2n Cycle,Divorced,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,18,0,44,35-44,2,1,3,0,30,0,5,19.660273972602734,598,0.8666666666666667,0.4,6.0,1.5259197324414715,0.2543199554069119,0.0007053829804421,5,30,3,1,1,0,311,30,Recents
5731,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,18,0,31,25-34,1,2,3,0,27,0,4,18.016438356164382,548,0.3703703703703703,0.25,6.75,1.498631386861314,0.2220194647201946,0.0006636006141083,4,27,2,1,1,0,211,20,Standard base
7290,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,16,0,29,25-34,0,1,1,0,942,0,20,24.0,730,0.0276008492569002,0.05,47.1,39.25,0.8333333333333334,0.0066717661057283,20,942,1,4,4,6,144,16,Critical retention
3846,Graduation,Married,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,16,0,40,35-44,1,2,3,0,255,0,11,24.0,767,0.0588235294117647,0.3636363636363636,23.181818181818183,10.625,0.4583333333333333,0.0029959818596235,11,255,1,3,3,4,133,14,Low-priority churn
8104,PhD,Married,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,22,0,63,55-64,0,2,2,0,253,0,11,13.873972602739723,422,0.0988142292490118,0.0909090909090909,23.0,18.235584518167457,0.7928515007898895,0.004104648375938,11,253,3,3,3,4,333,34,Loyal
4507,Graduation,Single,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,16,0,62,55-64,0,1,1,0,1194,0,21,22.257534246575343,677,0.0469011725293132,0.0476190476190476,56.85714285714285,53.64475627769571,0.9435007385524372,0.0089125695759587,21,1194,1,5,5,8,155,18,Critical retention
11013,Graduation,Together,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,16,0,27,25-34,0,2,2,0,884,0,16,18.180821917808217,553,0.0610859728506787,0.0625,55.25,48.62266425557566,0.8800482218203738,0.0086306038172754,16,884,1,4,4,6,144,16,Critical retention
3759,Graduation,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,16,0,56,55-64,2,2,4,0,955,1,24,14.367123287671232,437,0.2094240837696335,0.0833333333333333,39.79166666666666,66.47120518688025,1.6704805491990848,0.0122347147408209,24,955,2,5,4,7,254,27,High value at risk
1162,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,22,0,27,25-34,0,1,1,0,618,0,18,20.810958904109587,633,0.0566343042071197,0.1111111111111111,34.333333333333336,29.695892575039498,0.8649289099526067,0.0084845407357255,18,618,3,4,4,6,344,36,Champions
10766,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,22,0,50,45-54,1,2,3,0,497,0,16,5.8191780821917805,177,0.0181086519114688,0.0625,31.0625,85.4072504708098,2.7495291902071566,0.0156409212472868,16,497,3,4,3,5,343,35,High-potential growth
4415,Graduation,Married,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,16,0,53,45-54,2,2,4,0,24,0,5,24.0,753,0.5833333333333334,0.6,4.8,1.0,0.2083333333333333,0.0007117437722419,5,24,3,1,1,0,311,30,Recents
3005,Graduation,Single,83528.0,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,16,0,22,18-24,0,1,1,0,1503,2,22,5.161643835616438,157,0.0978043912175648,0.0454545454545454,68.31818181818181,291.1863057324841,4.262208067940552,0.0418331058901183,22,1503,3,5,5,8,355,38,Champions
2223,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,18,0,49,45-54,1,1,2,0,1677,0,25,24.0,793,0.0888491353607632,0.32,67.08,69.875,1.0416666666666667,0.013065632011967,25,1677,2,5,5,8,255,28,High value at risk
4817,Graduation,Divorced,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,16,0,58,55-64,0,1,1,0,16,0,3,24.0,792,0.125,0.3333333333333333,5.333333333333333,0.6666666666666666,0.125,0.0003586800573888,3,16,1,1,1,0,111,10,Low-priority churn
2875,Graduation,Married,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,16,0,36,35-44,0,2,2,0,889,0,23,7.068493150684931,215,0.0191226096737907,0.0434782608695652,38.65217391304348,125.76937984496124,3.253875968992248,0.0225181289727337,23,889,1,5,4,7,154,17,Critical retention
11112,Graduation,Together,70713.0,0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,16,0,48,45-54,1,2,3,0,1287,0,19,22.06027397260274,671,0.1476301476301476,0.3157894736842105,67.73684210526316,58.34016393442623,0.8612767014406358,0.009900329037279,19,1287,3,4,5,7,345,37,Champions
3807,Graduation,Together,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,16,0,59,55-64,1,2,3,0,710,0,20,22.15890410958904,674,0.0788732394366197,0.15,35.5,32.04129574678536,0.9025717111770524,0.0064162794987304,20,710,1,4,4,6,144,16,Critical retention
9197,Graduation,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,16,0,61,55-64,1,2,3,0,39,0,5,7.331506849315068,223,0.2051282051282051,0.4,7.8,5.3195067264574,0.6819880418535127,0.0016070208125846,5,39,1,1,1,0,111,10,Low-priority churn
10832,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,16,0,56,55-64,0,2,2,0,342,0,13,14.5972602739726,444,0.3654970760233918,0.0769230769230769,26.307692307692307,23.429054054054056,0.8905780780780782,0.0060319383962379,13,342,3,3,3,4,333,34,Loyal
6421,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,16,0,53,45-54,0,2,2,0,1998,1,20,15.090410958904108,459,0.059059059059059,0.05,99.9,132.40196078431373,1.3253449527959331,0.0179838990504687,20,1998,3,4,5,7,345,37,Champions
4207,PhD,Married,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,22,0,33,25-34,0,2,2,0,1254,2,24,17.161643835616438,522,0.0350877192982456,0.0416666666666666,52.25,73.0699233716475,1.3984674329501916,0.0100588392981584,24,1254,3,5,5,8,355,38,Champions
577,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,18,0,38,35-44,2,2,4,0,20,0,4,13.512328767123288,411,0.1,0.5,5.0,1.4801297648012977,0.2960259529602595,0.0006601091603529,4,20,3,1,1,0,311,30,Recents
10855,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,18,0,46,45-54,1,1,2,0,354,0,13,8.416438356164383,256,0.1186440677966101,0.1538461538461538,27.23076923076923,42.06054687500001,1.5445963541666667,0.0100917055724397,13,354,3,3,3,4,333,34,Loyal
3081,PhD,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,22,0,36,35-44,1,2,3,0,17,0,3,17.457534246575342,531,0.1764705882352941,0.3333333333333333,5.666666666666667,0.973791588198368,0.1718455743879472,0.0002849148841463,3,17,2,1,1,0,211,20,Standard base
3535,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,16,0,49,45-54,0,1,1,0,850,0,12,6.641095890410958,202,0.1376470588235294,0.0833333333333333,70.83333333333333,127.99092409240926,1.8069306930693072,0.0231678747565226,12,850,1,3,4,5,134,15,Critical retention
247,Graduation,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,16,0,43,35-44,1,2,3,0,341,0,13,22.58630136986301,687,0.0469208211143695,0.4615384615384615,26.23076923076923,15.097646773410968,0.5755701115963126,0.004934543409531,13,341,3,3,3,4,333,34,Loyal
8707,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,16,0,58,55-64,0,2,2,0,1302,0,15,24.0,774,0.076036866359447,0.0666666666666666,86.8,54.25,0.625,0.0081932138542086,15,1302,3,3,5,6,335,36,High-potential growth
9523,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,16,0,32,25-34,1,2,3,0,15,0,3,13.610958904109587,414,0.0,0.3333333333333333,5.0,1.1020531400966185,0.2204106280193236,0.000326703665633,3,15,1,1,1,0,111,10,Low-priority churn
6072,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,18,0,44,35-44,0,1,1,0,1954,1,19,20.054794520547944,610,0.0680655066530194,0.0526315789473684,102.84210526315788,97.43306010928964,0.9474043715846996,0.0155179072441631,19,1954,3,4,5,7,345,37,Champions
6295,Graduation,Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,16,0,37,35-44,1,2,3,0,839,0,22,19.98904109589041,608,0.169249106078665,0.1818181818181818,38.13636363636363,41.97299890350877,1.1006030701754386,0.0092872602814173,22,839,2,5,4,7,254,27,High value at risk
10914,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,16,0,44,35-44,2,1,3,0,15,0,4,11.769863013698629,358,0.1333333333333333,0.5,3.75,1.2744413407821231,0.3398510242085661,0.0006329220746341,4,15,3,1,1,0,311,30,Recents
1509,PhD,Together,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,22,0,56,55-64,0,2,2,0,442,4,22,21.00821917808219,639,0.1832579185520362,0.0,20.09090909090909,21.03938445487741,1.047209181011998,0.0029892566121066,22,442,1,5,3,6,153,16,Low-priority churn
5577,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,16,0,31,25-34,1,2,3,0,20,0,3,5.095890410958904,155,0.15,0.3333333333333333,6.666666666666667,3.924731182795699,0.5887096774193549,0.0010758583286172,3,20,1,1,1,0,111,10,Low-priority churn
7348,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,22,0,56,55-64,0,1,1,0,1149,0,16,6.641095890410958,202,0.0374238468233246,0.0625,71.8125,173.01361386138615,2.4092409240924093,0.0289598884983698,16,1149,3,4,5,7,345,37,Champions
1127,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,22,0,41,35-44,0,2,2,0,1920,1,19,4.241095890410959,129,0.0197916666666666,0.0526315789473684,101.05263157894736,452.71317829457365,4.479974160206719,0.0632840750609813,19,1920,2,4,5,7,245,27,High value at risk
1833,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,22,0,40,35-44,1,1,2,0,121,0,7,5.326027397260273,162,0.0991735537190082,0.2857142857142857,17.285714285714285,22.71862139917696,1.314300411522634,0.0069564546259281,7,121,1,2,2,2,122,12,Low-priority churn
6466,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,22,0,49,45-54,2,2,4,0,117,0,7,6.8054794520547945,207,0.0341880341880341,0.4285714285714285,16.714285714285715,17.192028985507246,1.0285829307568437,0.0036044508321001,7,117,3,2,2,2,322,32,Recents
9964,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,16,0,35,35-44,1,1,2,0,397,0,14,13.93972602739726,424,0.0680100755667506,0.0714285714285714,28.357142857142858,28.479756289308177,1.0043238993710693,0.0055278135943663,14,397,2,3,3,4,233,24,Standard base
4790,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,16,0,56,55-64,1,1,2,0,835,0,12,4.10958904109589,125,0.0395209580838323,0.0833333333333333,69.58333333333333,203.18333333333337,2.9200000000000004,0.0305527361126774,12,835,2,3,4,5,234,25,High value at risk
10245,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,18,0,28,25-34,0,1,1,0,715,0,14,23.145205479452056,704,0.0573426573426573,0.0714285714285714,51.07142857142857,30.89192708333333,0.6048768939393939,0.0045816725373872,14,715,1,3,4,5,134,15,Critical retention
1109,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,18,0,32,25-34,1,2,3,0,11,0,3,17.424657534246574,530,0.0909090909090909,0.3333333333333333,3.6666666666666665,0.6312893081761006,0.1721698113207547,0.000274573095256,3,11,2,1,1,0,211,20,Standard base
6001,Graduation,Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,16,0,35,35-44,1,2,3,0,902,0,23,21.07397260273973,641,0.0388026607538802,0.0869565217391304,39.21739130434783,42.801612064482576,1.0913936557462298,0.0090465758656766,23,902,2,5,4,7,254,27,High value at risk
5538,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,16,0,39,35-44,0,1,1,0,1835,3,17,11.9013698630137,362,0.0147138964577656,0.0,107.94117647058825,154.18393186003684,1.4284069981583791,0.022071206650687,17,1835,1,4,5,7,145,17,Critical retention
10552,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,18,0,35,35-44,1,2,3,0,322,0,12,16.53698630136986,503,0.139751552795031,0.1666666666666666,26.83333333333333,19.47150430748841,0.7256461232604374,0.0043102389169869,12,322,3,3,3,4,333,34,Loyal
1545,Graduation,Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,16,0,28,25-34,1,2,3,0,389,0,14,14.104109589041096,429,0.1388174807197943,0.4285714285714285,27.785714285714285,27.58061383061383,0.9926184926184926,0.0085947690341582,14,389,1,3,3,4,133,14,Low-priority churn
7409,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,16,0,44,35-44,1,2,3,0,257,0,11,11.30958904109589,344,0.0389105058365758,0.1818181818181818,23.363636363636363,22.72407945736434,0.972625968992248,0.005126985043119,11,257,2,3,3,4,233,24,Standard base
4444,Graduation,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,16,0,42,35-44,1,2,3,0,40,0,5,6.410958904109589,195,0.525,0.2,8.0,6.239316239316239,0.7799145299145299,0.0024938145712218,5,40,3,1,1,0,311,30,Recents
146,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,22,0,54,45-54,0,1,1,0,1323,1,20,10.652054794520549,324,0.0,0.05,66.15,124.2013888888889,1.877572016460905,0.0195991408595787,20,1323,1,4,5,7,145,17,Critical retention
6271,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,22,0,62,55-64,1,2,3,0,61,0,5,3.5506849315068494,108,0.0327868852459016,0.2,12.2,17.179783950617285,1.408179012345679,0.0040526323453392,5,61,3,1,2,1,312,31,Recents
4741,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,18,0,40,35-44,1,2,3,0,546,1,17,8.153424657534247,248,0.0293040293040293,0.1176470588235294,32.11764705882353,66.96572580645162,2.085013440860215,0.0122754641503967,17,546,3,4,3,5,343,35,High-potential growth
246,Graduation,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,16,0,49,45-54,2,2,4,0,306,0,12,4.175342465753425,127,0.0196078431372549,0.5833333333333334,25.5,73.28740157480314,2.874015748031496,0.0132287728474373,12,306,1,3,3,4,133,14,Low-priority churn
375,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,16,0,60,55-64,0,1,1,0,1140,0,15,19.2986301369863,587,0.0140350877192982,0.0666666666666666,76.0,59.07155025553663,0.7772572402044293,0.0092331757657827,15,1140,1,3,5,6,135,16,Critical retention
1524,2n Cycle,Single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,18,0,31,25-34,0,1,1,0,1059,1,15,19.16712328767123,583,0.0424929178470254,0.0666666666666666,70.6,55.25085763293311,0.7825900514579761,0.0081153797105828,15,1059,3,3,4,5,334,35,High-potential growth
