ID,Education,Marital_Status,Income,Kidhome,Teenhome,Join_date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_years,has_imputed_age,Age,Age_category,Minorhome,Adulthome,HouseholdSize,has_imputed_income,TotalSpend,NumAccepted,NumPurchases,MonthsSinceJoiningCapped,DaysSinceJoin,PercentGold,PercentDealPurchases,SpendPerPurchase,SpendPerMonth,PurchasesPerMonth,SpendPercIncomeMonth
9400,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,18,0,56,55-64,0,1,1,0,1329,0,18,3.484931506849315,106,0.040632054176072234,0.05555555555555555,73.83333333333333,381.3561320754717,5.165094339622642,0.053533059424526644
1740,Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,16,0,70,65-74,0,2,2,0,961,1,14,5.950684931506849,181,0.03954214360041623,0.14285714285714285,68.64285714285714,161.494014732965,2.352670349907919,0.03463307199934913
7488,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,18,0,51,45-54,1,1,2,0,810,0,21,20.416438356164385,621,0.018518518518518517,0.14285714285714285,38.57142857142857,39.67391304347826,1.0285829307568437,0.007416724408744826
195,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,16,0,42,35-44,1,1,2,0,216,1,10,24.0,770,0.1388888888888889,0.4,21.6,9.0,0.4166666666666667,0.0027829313543599257
635,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,18,0,48,45-54,2,2,4,0,540,0,17,18.575342465753423,565,0.12962962962962962,0.47058823529411764,31.764705882352942,29.070796460176993,0.9151917404129795,0.006100581598064528
7527,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,18,0,46,45-54,1,1,2,0,68,0,6,22.454794520547946,683,0.11764705882352941,0.5,11.333333333333334,3.028306490971205,0.267203513909224,0.0015302205613800936
10319,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,16,0,43,35-44,1,2,3,0,1226,1,18,19.265753424657532,586,0.048939641109298535,0.2222222222222222,68.11111111111111,63.636234357224126,0.9343003412969284,0.011517349324867495
2296,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,18,0,39,35-44,1,2,3,0,20,1,3,9.632876712328766,293,0.5,0.3333333333333333,6.666666666666667,2.076222980659841,0.31143344709897613,0.0006667382725304563
10637,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,16,0,50,45-54,3,2,5,0,89,0,6,21.10684931506849,642,0.11235955056179775,0.3333333333333333,14.833333333333334,4.216640706126688,0.2842679127725857,0.0012401884429784375
2931,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,16,0,36,35-44,0,1,1,0,982,1,22,24.0,744,0.21384928716904278,0.0,44.63636363636363,40.916666666666664,0.9166666666666666,0.006833966623519423
907,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,16,0,39,35-44,1,2,3,0,335,0,13,10.191780821917808,310,0.08059701492537313,0.38461538461538464,25.76923076923077,32.869623655913976,1.2755376344086022,0.008546999585494111
3698,Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,16,0,31,25-34,0,2,2,0,1889,1,18,24.0,787,0.12758073054526203,0.05555555555555555,104.94444444444444,78.70833333333333,0.75,0.012003253396367887
9516,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,18,0,43,35-44,0,1,1,0,1110,2,26,24.0,778,0.10720720720720721,0.07692307692307693,42.69230769230769,46.25,1.0833333333333333,0.011299320004886192
679,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,22,0,57,55-64,2,2,4,0,37,0,4,24.0,745,0.02702702702702703,0.5,9.25,1.5416666666666667,0.16666666666666666,0.0004915898280764223
7384,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,18,0,63,55-64,0,2,2,0,438,0,15,14.4986301369863,441,0.10730593607305935,0.13333333333333333,29.2,30.209750566893426,1.0345804988662133,0.009116026021644106
5043,Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,12,0,63,55-64,0,2,2,0,290,0,11,22.980821917808218,699,0.496551724137931,0.18181818181818182,26.363636363636363,12.61921793037673,0.4786599904625656,0.005609164542894424
5267,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,16,0,44,35-44,1,1,2,0,39,0,4,18.73972602739726,570,0.1282051282051282,0.25,9.75,2.081140350877193,0.2134502923976608,0.0007348226978910822
339,PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,22,0,42,35-44,1,2,3,0,492,1,16,22.38904109589041,681,0.008130081300813009,0.125,30.75,21.975036710719532,0.7146353401860011,0.0046189494058368995
2516,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,18,0,45,45-54,2,2,4,0,44,0,5,15.912328767123286,484,0.7727272727272727,0.4,8.8,2.7651515151515156,0.31422176308539945,0.000708543874395554
9010,Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,18,0,42,35-44,0,2,2,0,2136,3,22,19.791780821917808,602,0.09831460674157304,0.045454545454545456,97.0909090909091,107.92358803986711,1.1115725359911406,0.015575074941713334
378,Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,16,0,43,35-44,0,2,2,0,669,0,19,21.172602739726027,644,0.18684603886397608,0.10526315789473684,35.21052631578947,31.59743788819876,0.8973861283643892,0.007218009454577014
4808,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,16,0,58,55-64,0,2,2,0,14,0,3,12.986301369863012,395,0.21428571428571427,0.3333333333333333,4.666666666666667,1.0780590717299579,0.23101265822784814,0.0008209092493660444
7628,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,18,0,41,35-44,1,2,3,0,68,0,6,6.608219178082192,201,0.11764705882352941,0.3333333333333333,11.333333333333334,10.29021558872305,0.9079601990049752,0.0028683527773444044
7128,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,22,0,37,35-44,2,1,3,0,10,0,3,9.92876712328767,302,0.5,0.3333333333333333,3.3333333333333335,1.0071743929359824,0.3021523178807947,0.0002810915346473426
2811,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,22,0,51,45-54,2,1,3,0,61,0,5,5.786301369863014,176,0.01639344262295082,0.4,12.2,10.54214015151515,0.8641098484848485,0.0025860763281038025
3551,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,18,0,60,55-64,1,2,3,0,150,0,8,6.2465753424657535,190,0.32,0.25,18.75,24.013157894736842,1.280701754385965,0.004799991583576402
1663,PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,22,0,36,35-44,1,2,3,0,39,0,4,11.342465753424657,345,0.2564102564102564,0.25,9.75,3.4384057971014497,0.3526570048309179,0.0012120221356877302
5543,Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,16,0,48,45-54,1,2,3,0,724,1,20,15.386301369863013,468,0.10773480662983426,0.25,36.2,47.05484330484331,1.29985754985755,0.009767312789229035
1577,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,16,0,68,65-74,0,2,2,0,1641,1,14,7.4958904109589035,228,0.0578915295551493,0.07142857142857142,117.21428571428571,218.9199561403509,1.8676900584795324,0.033436081325767295
10641,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,16,0,36,35-44,2,1,3,0,32,0,6,21.27123287671233,647,0.78125,0.6666666666666666,5.333333333333333,1.504379185986605,0.2820710973724884,0.002407006697578568
5336,Master,Together,157733.0,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,18,0,43,35-44,1,2,3,0,51,0,2,16.043835616438354,488,0.1568627450980392,0.0,25.5,3.1787909836065578,0.1246584699453552,0.0002418358352613511
1878,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,18,0,29,25-34,0,2,2,0,27,0,5,7.528767123287671,229,0.37037037037037035,0.2,5.4,3.5862445414847164,0.6641193595342068,0.0018591210686805166
3099,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,16,0,44,35-44,2,1,3,0,261,0,11,19.2986301369863,587,0.18773946360153257,0.45454545454545453,23.727272727272727,13.52427597955707,0.5699886428165815,0.003666191785182751
6055,Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,16,0,35,35-44,0,2,2,0,1233,1,18,23.112328767123287,703,0.058394160583941604,0.05555555555555555,68.5,53.34815078236131,0.7788051209103841,0.008937785292887161
5841,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,16,0,48,45-54,1,2,3,0,778,0,21,15.254794520547945,464,0.06940874035989718,0.23809523809523808,37.04761904761905,51.000359195402304,1.376616379310345,0.010050322040674412
3972,Graduation,Together,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,16,0,38,35-44,2,2,4,0,337,0,13,18.082191780821915,550,0.18991097922848665,0.46153846153846156,25.923076923076923,18.637121212121215,0.718939393939394,0.004455088735965231
4394,PhD,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,22,0,49,45-54,0,2,2,0,1487,2,22,4.438356164383562,135,0.00941492938802959,0.045454545454545456,67.5909090909091,335.03395061728395,4.95679012345679,0.049603427562983894
5758,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,16,0,32,25-34,0,2,2,0,1143,4,27,8.67945205479452,264,0.04024496937882765,0.037037037037037035,42.333333333333336,131.6903409090909,3.1107954545454546,0.02424901549677133
6658,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,16,0,42,35-44,1,2,3,0,1040,0,25,14.465753424657533,440,0.14807692307692308,0.28,41.6,71.89393939393939,1.728219696969697,0.014410490958897453
4603,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,22,0,54,45-54,1,2,3,0,650,0,19,8.120547945205479,247,0.009230769230769232,0.10526315789473684,34.21052631578947,80.04385964912282,2.33974358974359,0.014620995749896856
8427,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,18,0,58,55-64,0,1,1,0,1497,0,22,22.38904109589041,681,0.028724114896459586,0.045454545454545456,68.04545454545455,66.86306901615272,0.9826235927557514,0.012371167772080619
10260,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,18,0,49,45-54,1,2,3,0,297,0,12,13.315068493150685,405,0.04713804713804714,0.25,24.75,22.305555555555557,0.9012345679012346,0.0059293061308877725
7143,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,18,0,59,55-64,1,2,3,0,783,0,21,10.947945205479451,333,0.04725415070242656,0.23809523809523808,37.285714285714285,71.52027027027027,1.9181681681681684,0.011473073233650736
8789,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,18,0,25,25-34,1,2,3,0,262,0,11,8.778082191780822,267,0.04580152671755725,0.2727272727272727,23.818181818181817,29.847066167290887,1.2531210986267167,0.006064422519598554
6197,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,22,0,52,45-54,2,1,3,0,54,0,6,17.523287671232875,533,0.05555555555555555,0.5,9.0,3.081613508442777,0.34240150093808636,0.0013576386702883222
4554,Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,16,0,49,45-54,1,2,3,0,358,0,13,12.131506849315068,369,0.25139664804469275,0.3076923076923077,27.53846153846154,29.50993676603433,1.0715898825654924,0.007533009449092982
4937,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,18,0,41,35-44,2,2,4,0,39,0,4,3.846575342465753,117,0.1282051282051282,0.25,9.75,10.13888888888889,1.03988603988604,0.0026395337064838522
8749,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,16,0,30,25-34,1,2,3,0,41,0,4,8.087671232876712,246,0.4878048780487805,0.25,10.25,5.069444444444445,0.494579945799458,0.001633767512644913
1650,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,18,0,54,45-54,0,2,2,0,1505,0,26,17.457534246575342,531,0.09169435215946845,0.038461538461538464,57.88461538461539,86.20919648462021,1.4893283113622098,0.012640181296084485
10377,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,18,0,56,55-64,1,2,3,0,309,0,12,15.978082191780821,486,0.284789644012945,0.25,25.75,19.338991769547327,0.7510288065843622,0.004970185497185127
9206,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,16,0,46,45-54,1,2,3,0,987,1,24,8.90958904109589,271,0.13576494427558258,0.08333333333333333,41.125,110.77952029520296,2.693726937269373,0.017179114568535776
10971,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,16,0,37,35-44,2,1,3,0,297,1,12,24.0,762,0.5925925925925926,0.3333333333333333,24.75,12.375,0.5,0.003931275480489225
6398,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,12,0,40,35-44,1,2,3,0,46,0,6,6.2465753424657535,190,0.08695652173913043,0.3333333333333333,7.666666666666667,7.364035087719298,0.9605263157894737,0.004804459362400456
9212,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,18,0,52,45-54,1,2,3,0,1473,0,22,19.660273972602738,598,0.13917175831636117,0.2727272727272727,66.95454545454545,74.92265886287626,1.1190078037904125,0.012345140692515449
7937,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,16,0,32,25-34,0,2,2,0,51,0,6,5.589041095890411,170,0.13725490196078433,0.16666666666666666,8.5,9.125,1.0735294117647058,0.004431224960543888
839,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,22,0,39,35-44,1,2,3,0,152,0,8,12.32876712328767,375,0.11842105263157894,0.125,19.0,12.328888888888889,0.648888888888889,0.003251360716143258
158,PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,22,0,69,65-74,0,2,2,0,1099,1,16,10.586301369863014,322,0.08826205641492266,0.0625,68.6875,103.81340579710145,1.5113871635610765,0.01739792287533123
4832,Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,16,0,35,35-44,1,2,3,0,55,0,6,6.96986301369863,212,0.8363636363636363,0.3333333333333333,9.166666666666666,7.891116352201258,0.8608490566037736,0.003475752320746406
5621,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,16,0,45,45-54,2,2,4,0,316,0,12,21.764383561643836,662,0.0,0.4166666666666667,26.333333333333332,14.519133937562941,0.5513595166163142,0.0035737940443623913
1945,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,16,0,52,45-54,1,2,3,0,1232,2,18,12.55890410958904,382,0.13636363636363635,0.16666666666666666,68.44444444444444,98.0977312390925,1.4332460732984293,0.016479166431518744
5147,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,16,0,66,65-74,0,1,1,0,1331,0,26,14.235616438356164,433,0.06987227648384674,0.038461538461538464,51.19230769230769,93.49788298691301,1.8264049268668208,0.012350835470850004
2535,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,18,0,36,35-44,1,2,3,0,769,3,19,24.0,778,0.09752925877763328,0.05263157894736842,40.473684210526315,32.041666666666664,0.7916666666666666,0.004364507304448505
11039,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,16,0,39,35-44,1,2,3,0,270,0,11,12.591780821917808,383,0.15185185185185185,0.18181818181818182,24.545454545454547,21.442558746736292,0.873585726718886,0.004953236023732107
9495,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,16,0,32,25-34,0,2,2,0,1117,0,16,16.931506849315067,515,0.02864816472694718,0.0625,69.8125,65.97168284789645,0.9449838187702266,0.011017775098809477
9635,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,18,0,31,25-34,0,2,2,0,115,0,7,5.523287671232876,168,0.12173913043478261,0.14285714285714285,16.428571428571427,20.82093253968254,1.2673611111111112,0.006964298987517854
2173,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,16,0,62,55-64,1,1,2,0,29,0,4,11.638356164383561,354,0.10344827586206896,0.25,7.25,2.4917608286252357,0.3436911487758946,0.0007466136468701548
942,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,16,0,32,25-34,1,1,2,0,263,0,11,24.0,788,0.13688212927756654,0.2727272727272727,23.90909090909091,10.958333333333334,0.4583333333333333,0.003315683308119012
9386,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,16,0,52,45-54,1,2,3,0,305,1,12,4.241095890410959,129,0.04918032786885246,0.08333333333333333,25.416666666666668,71.91537467700259,2.8294573643410854,0.017215961380573963
5510,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,18,0,37,35-44,1,2,3,0,339,0,13,22.454794520547946,683,0.3008849557522124,0.23076923076923078,26.076923076923077,15.096998535871156,0.5789409468033186,0.004187503927847211
2253,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,16,0,24,18-24,0,2,2,0,67,0,5,19.594520547945205,596,0.26865671641791045,0.2,13.4,3.4193232662192394,0.25517337807606266,0.002167672840331284
5181,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,12,0,32,25-34,1,1,2,0,19,0,3,18.542465753424658,564,0.2631578947368421,0.3333333333333333,6.333333333333333,1.024674940898345,0.16179078014184398,0.0005046209747108852
10390,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,18,0,55,55-64,1,2,3,0,24,0,4,19.791780821917808,602,0.25,0.25,6.0,1.212624584717608,0.20210409745293467,0.0005412093211072747
7793,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,16,0,38,35-44,1,2,3,0,762,1,21,13.150684931506849,400,0.049868766404199474,0.14285714285714285,36.285714285714285,57.94375,1.596875,0.011203896166674724
10590,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,22,0,58,55-64,0,2,2,0,1469,0,22,18.213698630136985,554,0.009530292716133424,0.045454545454545456,66.77272727272727,80.6535800240674,1.2078820697954273,0.012644599831318867
5080,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,16,0,21,18-24,0,1,1,0,1118,0,16,11.473972602739726,349,0.1252236135957066,0.0625,69.875,97.43791786055397,1.3944603629417383,0.016581649497647986
8369,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,16,0,27,25-34,1,2,3,0,17,0,3,22.882191780821916,696,0.6470588235294118,0.3333333333333333,5.666666666666667,0.7429358237547893,0.13110632183908047,0.0004891221750731043
5232,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,16,0,49,45-54,1,2,3,0,221,0,10,8.252054794520548,251,0.027149321266968326,0.1,22.1,26.78120849933599,1.2118193891102258,0.004648237637108316
2407,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,16,0,32,25-34,0,2,2,0,1460,1,19,22.84931506849315,695,0.06506849315068493,0.05263157894736842,76.84210526315789,63.89688249400479,0.8315347721822541,0.01109497445959365
3834,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,16,0,52,45-54,1,1,2,0,808,0,21,18.64109589041096,567,0.0655940594059406,0.09523809523809523,38.476190476190474,43.3450911228689,1.126543209876543,0.007470393575400733
7912,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,16,0,36,35-44,1,2,3,0,70,1,6,17.457534246575342,531,0.4714285714285714,0.3333333333333333,11.666666666666666,4.009730069052103,0.3436911487758945,0.0012617149367690696
7712,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,22,0,68,65-74,0,1,1,0,605,0,18,5.260273972602739,160,0.047933884297520664,0.05555555555555555,33.611111111111114,115.01302083333334,3.421875,0.022203643076626072
1065,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,16,0,51,45-54,0,1,1,0,1900,0,18,9.205479452054794,280,0.009473684210526316,0.05555555555555555,105.55555555555556,206.39880952380955,1.955357142857143,0.030693174475317116
7275,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,18,0,43,35-44,2,1,3,0,119,0,7,12.032876712328767,366,0.10084033613445378,0.42857142857142855,17.0,9.88957194899818,0.5817395264116576,0.0035620981926995482
1343,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,16,0,46,45-54,2,2,4,0,498,0,16,24.0,739,0.17670682730923695,0.375,31.125,20.75,0.6666666666666666,0.00425248488574649
1384,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,12,0,22,18-24,1,2,3,0,40,1,5,10.389041095890411,316,0.55,0.4,8.0,3.850210970464135,0.48127637130801687,0.002677476335510525
9967,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,16,0,40,35-44,2,1,3,0,397,0,14,16.208219178082192,493,0.12594458438287154,0.5714285714285714,28.357142857142858,24.493745774171735,0.8637592968221771,0.005542198387639266
6181,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,18,0,64,55-64,0,2,2,0,911,0,26,24.0,796,0.030735455543358946,0.038461538461538464,35.03846153846154,37.958333333333336,1.0833333333333333,0.00872555217133115
10507,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,18,0,37,35-44,1,1,2,0,774,1,11,14.367123287671232,437,0.029715762273901807,0.36363636363636365,70.36363636363636,53.872997711670486,0.7656369183829138,0.010846730298821258
2674,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,18,0,56,55-64,1,1,2,0,1061,0,15,24.0,761,0.07728557964184732,0.06666666666666667,70.73333333333333,44.208333333333336,0.625,0.007058839183543126
2698,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,16,0,38,35-44,1,1,2,0,389,0,14,10.915068493150685,332,0.06683804627249357,0.21428571428571427,27.785714285714285,35.63880522088353,1.2826305220883534,0.009094431954292449
3231,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,16,0,41,35-44,1,2,3,0,23,0,4,10.323287671232876,314,0.30434782608695654,0.25,5.75,2.2279723991507434,0.3874734607218684,0.0007041075765665619
10476,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,16,0,56,55-64,1,2,3,0,221,0,10,4.767123287671232,145,0.13574660633484162,0.1,22.1,46.35919540229886,2.0977011494252875,0.00827018218186609
5948,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,16,0,39,35-44,1,1,2,0,220,0,10,5.227397260273972,159,0.07727272727272727,0.2,22.0,42.08595387840671,1.9129979035639415,0.008807971093182192
